P_YYYYMMDD,BASE_WEEKDAY,BASE_TM,ENTR_NO,MDL_NM,CHNL_PNTN_ESPE_BRD_CHNL_NO,CHNL_ESPE_POT_CHNL_STAY_TM,WTCH_REGN_NM
2023-10-03,3,23,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,1466,서울
2023-09-07,5,19,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,5,674,경기/인천
2023-10-03,3,21,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,4200,서울
2023-10-01,1,19,A47A0DF35182BB226D2320E9E9237200E8A24480,UHD4K,5,709,서울
2023-09-28,5,20,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,5,2363,경기/인천
2023-10-26,5,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,3958,서울
2023-08-30,4,9,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,15720,경기/인천
2023-08-04,6,19,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,5,1325,경기/인천
2023-10-13,6,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,3821,서울
2023-09-21,5,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,977,경기/인천
2023-09-14,5,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,1396,서울
2023-08-31,5,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,1107,서울
2023-08-25,6,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,2273,서울
2023-10-03,3,17,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,752,경기/인천
2023-10-19,5,14,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,1650,경기/인천
2023-10-02,2,20,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1723,서울
2023-10-02,2,21,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,751,경기/인천
2023-09-10,1,15,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,622,경기/인천
2023-08-19,7,17,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,948,경기/인천
2023-10-23,2,20,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,5700,경기/인천
2023-09-11,2,23,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,2624,경기/인천
2023-10-14,7,21,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,6222,경기/인천
2023-08-27,1,10,380869B5AFEDA8E723AC4855AF6F40B8EBF69D96,UHD4K,5,4049,서울
2023-09-27,4,0,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,610,경기/인천
2023-10-04,4,18,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,762,경기/인천
2023-09-30,7,10,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1349,경기/인천
2023-10-04,4,16,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,931,경기/인천
2023-10-05,5,18,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,1027,서울
2023-10-04,4,18,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,6074,서울
2023-10-03,3,20,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,5,621,경기/인천
2023-09-28,5,21,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,4795,경기/인천
2023-10-07,7,17,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,4727,서울
2023-10-06,6,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,709,서울
2023-09-23,7,11,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,5,997,경기/인천
2023-10-02,2,15,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,715,서울
2023-09-06,4,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,3491,서울
2023-10-04,4,17,A47A0DF35182BB226D2320E9E9237200E8A24480,UHD4K,5,672,서울
2023-08-21,2,20,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1037,경기/인천
2023-09-10,1,13,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,633,경기/인천
2023-09-06,4,20,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,5,1380,경기/인천
2023-08-09,4,18,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,5,667,서울
2023-08-02,4,21,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,5,1237,경기/인천
2023-09-26,3,22,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1625,서울
2023-10-18,4,22,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,7890,서울
2023-08-18,6,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,603,서울
2023-10-02,2,1,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,867,경기/인천
2023-09-11,2,22,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,1412,서울
2023-10-09,2,16,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1256,서울
2023-10-04,4,14,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,1569,경기/인천
2023-10-02,2,17,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,3429,서울
2023-10-04,4,21,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1200,경기/인천
2023-08-08,3,17,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,3106,경기/인천
2023-10-03,3,17,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,5,3484,경기/인천
2023-09-17,1,21,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1200,서울
2023-10-30,2,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,692,서울
2023-09-28,5,7,4D25D5A26F18DA0BB02B5EB3D35F3FFEE3B819FA,UTE7057LGU,5,1297,서울
2023-08-08,3,10,380869B5AFEDA8E723AC4855AF6F40B8EBF69D96,UHD4K,5,896,서울
2023-10-24,3,19,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,5,810,경기/인천
2023-10-05,5,15,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,1722,경기/인천
2023-10-06,6,18,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,2160,서울
2023-08-30,4,5,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,784,경기/인천
2023-10-03,3,15,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,8931,서울
2023-09-03,1,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,646,서울
2023-09-24,1,10,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,5,1229,경기/인천
2023-10-01,1,19,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1699,서울
2023-10-01,1,18,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,722,경기/인천
2023-09-27,4,14,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,1896,경기/인천
2023-10-10,3,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,4790,서울
2023-08-20,1,20,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,5,2108,경기/인천
2023-08-24,5,6,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,1846,서울
2023-10-05,5,20,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,5,792,경기/인천
2023-10-05,5,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,1447,서울
2023-08-20,1,10,4D25D5A26F18DA0BB02B5EB3D35F3FFEE3B819FA,UTE7057LGU,5,2493,서울
2023-09-28,5,21,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,5,871,경기/인천
2023-09-24,1,9,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,1281,서울
2023-10-02,2,8,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,5,1739,경기/인천
2023-10-07,7,20,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,652,경기/인천
2023-08-20,1,18,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,823,경기/인천
2023-09-26,3,12,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,806,경기/인천
2023-10-04,4,16,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,981,경기/인천
2023-10-14,7,21,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,649,경기/인천
2023-10-01,1,18,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,5,675,경기/인천
2023-09-13,4,22,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,5970,서울
2023-10-07,7,19,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,2707,서울
2023-09-03,1,12,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,5,997,서울
2023-08-09,4,21,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,959,서울
2023-08-11,6,22,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,5,3601,경기/인천
2023-09-28,5,6,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,1694,경기/인천
2023-09-11,2,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,2957,서울
2023-10-12,5,16,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,5135,경기/인천
2023-10-04,4,22,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,2557,경기/인천
2023-08-27,1,19,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,998,경기/인천
2023-10-01,1,12,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,731,서울
2023-09-01,6,19,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,2130,경기/인천
2023-10-02,2,14,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1229,서울
2023-10-01,1,11,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,668,경기/인천
2023-09-30,7,17,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,1087,서울
2023-10-01,1,15,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,5,2802,경기/인천
2023-08-09,4,14,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,7481,경기/인천
2023-10-01,1,16,A47A0DF35182BB226D2320E9E9237200E8A24480,UHD4K,5,1453,서울
2023-08-30,4,21,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,4529,경기/인천
2023-09-07,5,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,3330,서울
2023-08-31,5,8,380869B5AFEDA8E723AC4855AF6F40B8EBF69D96,UHD4K,5,1106,서울
2023-08-07,2,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,4627,서울
2023-08-26,7,6,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,981,서울
2023-09-20,4,22,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,5,6810,경기/인천
2023-10-04,4,22,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,883,경기/인천
2023-08-08,3,0,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,802,서울
2023-10-04,4,18,A47A0DF35182BB226D2320E9E9237200E8A24480,UHD4K,5,1410,서울
2023-10-07,7,20,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,4669,서울
2023-08-15,3,22,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,1201,서울
2023-09-28,5,12,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1543,경기/인천
2023-08-08,3,21,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,5,2541,경기/인천
2023-09-05,3,21,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,701,경기/인천
2023-08-09,4,22,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,6634,서울
2023-10-01,1,18,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,2609,경기/인천
2023-10-18,4,0,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,5,989,경기/인천
2023-10-29,1,10,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1576,경기/인천
2023-10-01,1,17,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1743,서울
2023-09-27,4,10,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1002,경기/인천
2023-08-13,1,19,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1857,경기/인천
2023-09-22,6,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,3152,서울
2023-08-11,6,21,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,807,서울
2023-08-27,1,10,4D25D5A26F18DA0BB02B5EB3D35F3FFEE3B819FA,UTE7057LGU,5,4347,서울
2023-10-24,3,10,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,6810,서울
2023-09-30,7,16,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,2579,경기/인천
2023-10-29,1,0,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,16007,경기/인천
2023-10-01,1,18,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,896,서울
2023-10-20,6,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,640,서울
2023-10-07,7,12,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,8509,서울
2023-08-02,4,9,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,651,경기/인천
2023-09-22,6,20,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,680,서울
2023-09-28,5,19,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,1315,경기/인천
2023-09-30,7,17,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1212,경기/인천
2023-10-01,1,19,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,724,경기/인천
2023-10-04,4,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,6847,서울
2023-09-28,5,12,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,2292,경기/인천
2023-10-30,2,18,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,1378,서울
2023-10-12,5,20,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,5,756,경기/인천
2023-09-13,4,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,6456,서울
2023-08-07,2,13,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,697,경기/인천
2023-09-19,3,1,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,5,2562,경기/인천
2023-10-24,3,5,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,2359,경기/인천
2023-10-04,4,19,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,2836,경기/인천
2023-09-17,1,22,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,5,6048,경기/인천
2023-08-30,4,11,380869B5AFEDA8E723AC4855AF6F40B8EBF69D96,UHD4K,5,773,서울
2023-08-26,7,8,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,1556,서울
2023-10-01,1,13,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,5,715,경기/인천
2023-08-04,6,16,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,5,676,경기/인천
2023-10-01,1,21,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,5,7317,경기/인천
2023-09-14,5,19,4D25D5A26F18DA0BB02B5EB3D35F3FFEE3B819FA,UTE7057LGU,5,993,서울
2023-09-28,5,11,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1515,경기/인천
2023-10-11,4,6,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,803,서울
2023-09-28,5,22,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,12709,경기/인천
2023-08-23,4,20,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,5,612,경기/인천
2023-09-24,1,18,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,5,605,경기/인천
2023-08-17,5,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,667,서울
2023-10-09,2,21,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,1224,서울
2023-09-30,7,16,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,2497,서울
2023-09-27,4,17,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1328,서울
2023-10-12,5,5,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,5,633,서울
2023-09-24,1,10,380869B5AFEDA8E723AC4855AF6F40B8EBF69D96,UHD4K,5,3924,서울
2023-08-20,1,10,4D25D5A26F18DA0BB02B5EB3D35F3FFEE3B819FA,UTE7057LGU,5,1530,서울
2023-09-20,4,20,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,5,1093,경기/인천
2023-10-24,3,8,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,1506,경기/인천
2023-09-10,1,16,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,754,경기/인천
2023-10-26,5,8,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,804,경기/인천
2023-08-23,4,7,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,986,서울
2023-10-02,2,0,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,5,3625,경기/인천
2023-08-09,4,20,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,654,서울
2023-09-21,5,19,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,670,서울
2023-09-25,2,22,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,633,서울
2023-08-02,4,22,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,6413,서울
2023-08-23,4,6,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,5,689,경기/인천
2023-09-02,7,21,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,5,1110,경기/인천
2023-08-19,7,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,1241,경기/인천
2023-10-01,1,20,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1490,서울
2023-10-22,1,8,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,1160,서울
2023-10-08,1,2,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,6825,서울
2023-09-30,7,10,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,683,경기/인천
2023-10-04,4,22,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1604,서울
2023-10-01,1,19,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,5,1290,경기/인천
2023-08-14,2,10,380869B5AFEDA8E723AC4855AF6F40B8EBF69D96,UHD4K,5,698,서울
2023-10-10,3,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,1334,서울
2023-10-24,3,10,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,606,경기/인천
2023-08-20,1,19,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1588,경기/인천
2023-10-03,3,22,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,5,1033,서울
2023-08-08,3,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,5017,서울
2023-10-02,2,23,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1569,서울
2023-10-04,4,17,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,5,860,경기/인천
2023-09-10,1,10,380869B5AFEDA8E723AC4855AF6F40B8EBF69D96,UHD4K,5,4078,서울
2023-09-12,3,23,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,5,630,서울
2023-10-15,1,10,380869B5AFEDA8E723AC4855AF6F40B8EBF69D96,UHD4K,5,4342,서울
2023-09-05,3,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,1430,서울
2023-10-01,1,20,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,5,650,경기/인천
2023-10-07,7,15,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,5,928,경기/인천
2023-10-05,5,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,1012,서울
2023-08-10,5,8,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,1101,서울
2023-10-13,6,18,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,5,2067,경기/인천
2023-08-19,7,17,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,5,1474,경기/인천
2023-08-09,4,18,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,5,2072,경기/인천
2023-08-02,4,18,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,5,1087,서울
2023-10-08,1,0,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,5,1081,서울
2023-08-25,6,7,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,5,5476,경기/인천
2023-10-30,2,23,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,5,888,경기/인천
2023-08-25,6,12,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,5,13967,서울
2023-08-20,1,10,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,5,1692,경기/인천
2023-09-04,2,21,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,5,603,서울
2023-08-09,4,17,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,24,646,서울
2023-09-02,7,10,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,24,672,경기/인천
2023-09-23,7,19,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,24,763,경기/인천
2023-08-22,3,0,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,24,719,서울
2023-09-02,7,13,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,24,1214,서울
2023-08-12,7,6,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,24,1595,경기/인천
2023-10-09,2,12,A7295254E60A7B69AFF18D5D510D2249FBCD1DF5,UHD4K,24,795,대전
2023-10-05,5,1,4D25D5A26F18DA0BB02B5EB3D35F3FFEE3B819FA,UTE7057LGU,24,11436,서울
2023-10-15,1,19,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,24,1463,춘천
2023-10-13,6,5,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,24,1653,경기/인천
2023-10-20,6,12,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,24,1115,서울
2023-10-20,6,5,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,24,782,경기/인천
2023-08-01,3,19,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,24,2295,경기/인천
2023-08-20,1,9,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,24,679,경기/인천
2023-09-25,2,2,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,24,1083,서울
2023-08-21,2,11,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,24,1311,서울
2023-10-15,1,7,B11D11246AEBE39EC964E42148FFE9F15EAB0536,UTE7057LGU,24,1951,서울
2023-10-18,4,10,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,24,653,경기/인천
2023-09-01,6,5,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,24,688,서울
2023-08-05,7,7,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,24,3550,서울
2023-10-27,6,4,D09990A90A6CAA43BB8650E8EE28FB0A27CCDF75,UTE7057LGU,24,9613,진주
2023-09-02,7,1,D09990A90A6CAA43BB8650E8EE28FB0A27CCDF75,UTE7057LGU,24,766,진주
2023-10-19,5,18,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,24,613,서울
2023-09-20,4,5,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,24,686,서울
2023-10-14,7,12,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,24,2480,경기/인천
2023-10-30,2,9,A7295254E60A7B69AFF18D5D510D2249FBCD1DF5,UHD4K,24,2881,대전
2023-10-21,7,11,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,24,6769,서울
2023-08-31,5,23,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,24,605,서울
2023-08-12,7,11,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,24,1078,서울
2023-08-19,7,6,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,24,701,경기/인천
2023-09-21,5,16,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,24,1372,서울
2023-10-11,4,21,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,24,761,서울
2023-09-03,1,10,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,24,2982,경기/인천
2023-09-14,5,7,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,24,645,서울
